"weight" "state" "age" "gender" "vote" "unit"
3548.104 12 1 2 2 0
3093.2188 12 2 1 1 0
3313.9074 12 0 1 2 0
3185.6237 12 2 2 2 0
4247.8343 12 1 1 1 0
3409.6998 12 3 2 1 0
3871.4362 12 3 2 NA 0
3428.3024 12 2 2 2 0
3455.9794 12 2 1 2 0
3459.7683 12 2 2 2 0
3482.5115 12 2 1 2 0
3543.716 12 2 1 2 0
3548.104 12 1 2 1 0
3681.3287 12 1 1 1 0
3014.986 12 1 2 2 0
3215.2689 12 1 1 2 0
3227.2927 12 2 1 2 0
3708.3292 12 2 2 2 0
4248.8811 12 1 1 1 0
4100.7462 12 1 2 1 0
3487.1814 12 2 2 2 0
3360.3548 12 1 2 1 0
3531.5313 12 1 1 1 0
3341.1803 12 2 2 2 0
3580.3836 12 2 1 2 0
4868.949 12 0 1 NA 0
4612.3404 12 NA 2 NA 0
3451.783 12 2 2 2 0
3716.541 12 NA 1 NA 0
3310.631 12 NA 2 NA 0
3914.312 12 1 2 NA 0
3363.0134 12 1 1 NA 0
3503.913 12 1 1 2 0
3493.3264 12 0 2 1 0
3469.0626 12 1 2 2 0
3143.3326 12 2 1 2 0
3340.6037 12 2 2 2 0
3706.1128 12 0 2 2 0
4282.08 12 1 2 2 0
3453.6885 12 0 1 2 0
4713.5425 12 0 2 2 0
3487.1814 12 2 2 2 0
3453.9131 12 2 1 2 0
3445.7696 12 2 2 2 0
3608.479 12 3 2 2 0
3545.572 12 2 2 2 0
3543.716 12 2 1 2 0
3140.2698 12 3 1 2 0
3148.4252 12 NA 1 NA 0
3941.5456 12 NA 2 NA 0
3544.7307 12 2 1 2 0
3530.5145 12 2 2 1 0
3924.6807 12 2 1 2 0
3530.5145 12 2 2 2 0
3619.1259 12 2 1 1 0
3427.8905 12 2 2 1 0
3472.3202 12 1 1 1 0
3511.0647 12 2 1 1 0
3335.687 12 3 2 2 0
3070.2409 12 3 1 2 0
3858.2327 12 3 1 2 0
3798.312 12 3 2 2 0
3271.8335 12 0 2 2 0
4431.8648 12 0 1 2 0
3689.112 12 1 1 2 0
3141.5542 12 3 1 NA 0
3386.6531 12 3 2 NA 0
3288.5691 12 2 1 2 0
3544.7307 12 NA 1 NA 0
3398.424 12 3 1 2 0
3451.783 12 2 2 2 0
2822.7646 12 3 2 NA 0
4868.949 12 NA 1 NA 0
4612.3404 12 NA 2 NA 0
3550.1711 12 NA 1 NA 0
4685.7715 12 NA 2 NA 0
3250.1548 12 3 2 2 0
3456.2078 12 1 2 2 0
3412.8432 12 3 2 2 0
3535.2534 12 2 2 2 0
3076.668 12 2 1 2 0
3069.9419 12 2 1 2 0
3392.1252 12 2 2 2 0
3169.1356 12 3 2 2 0
3059.4301 12 3 1 2 0
3179.4457 12 NA 1 NA 0
3949.9856 12 NA 2 NA 0
3065.1859 12 2 2 1 0
3433.269 12 0 1 1 0
4501.4818 12 1 2 1 0
3334.3468 12 0 1 1 0
3380.0925 12 2 2 2 0
4032.0958 12 0 1 2 0
3478.839 12 1 2 2 0
3455.2317 12 1 1 1 0
3234.6429 12 1 2 2 0
3455.2317 12 1 1 1 0
3169.1356 12 3 2 2 0
3059.4301 12 3 1 2 0
3313.7088 12 3 1 2 0
3460.6571 12 2 2 2 0
3206.5923 12 2 1 2 0
3361.4799 12 2 2 2 0
3765.5553 12 0 1 1 0
3497.3418 12 0 2 2 0
3234.6429 12 1 2 2 0
3589.5613 12 1 1 2 0
3371.3228 12 2 2 1 0
3262.4463 12 3 1 1 0
3379.2904 12 2 1 NA 0
3747.2267 12 0 2 2 0
3572.1105 12 0 1 2 0
3455.2317 12 1 1 1 0
3379.0943 12 2 2 1 0
3025.6124 12 2 1 2 0
3143.2019 12 2 2 2 0
4242.9219 12 0 2 2 0
3616.2389 12 0 1 2 0
4501.4818 12 1 2 1 0
3948.9834 12 1 1 1 0
3378.3231 12 2 1 2 0
3565.0581 12 2 2 2 0
2900.9994 12 1 2 2 0
3409.984 12 1 1 2 0
3226.1755 12 3 1 2 0
3228.5907 12 3 2 2 0
3235.8261 12 1 2 2 0
3557.5361 12 1 1 2 0
3834.823 12 2 2 2 0
3733.9345 12 3 1 2 0
3103.1444 12 1 2 1 0
4890.769 12 1 1 1 0
3727.2031 12 1 2 1 0
3469.8508 12 2 1 1 0
3565.0581 12 2 2 2 0
2976.2745 12 2 1 2 0
3059.4301 12 3 1 2 0
3169.1356 12 3 2 2 0
3992.202 12 3 2 2 0
3421.2599 12 3 1 2 0
3114.2573 12 NA 1 NA 0
3252.5357 12 NA 2 NA 0
3103.9877 12 2 1 NA 0
3361.4799 12 2 2 NA 0
3341.0029 12 2 1 2 0
3834.823 12 2 2 2 0
3807.4482 12 1 1 2 0
3129.5466 12 1 2 2 0
3103.9877 12 2 1 2 0
3361.4799 12 2 2 2 0
4082.2261 12 1 2 2 0
3616.2389 12 0 1 1 0
2836.7876 12 NA 1 NA 0
3206.5923 12 NA 1 NA 0
3226.1755 12 3 1 2 0
3361.4799 12 2 2 1 0
3114.2573 12 2 1 1 0
2836.7876 12 1 1 1 0
3103.9877 12 2 1 2 0
4069.0714 12 1 2 1 0
3285.6135 12 3 2 2 0
3379.2904 12 2 1 2 0
3557.5361 12 1 1 NA 0
3315.8001 12 1 2 2 0
3235.8261 12 1 2 2 0
3459.6577 12 1 2 1 0
3222.914 12 3 1 2 0
3535.2534 12 2 2 2 0
3076.668 12 2 1 2 0
3729.4433 12 1 2 2 0
3643.396 12 2 1 2 0
4686.9347 12 0 2 2 0
3260.0791 12 2 1 2 0
3379.0943 12 2 2 2 0
3285.6135 12 3 2 2 0
3365.7377 12 2 2 2 0
3518.5276 12 3 2 NA 0
3741.5073 12 2 1 NA 0
3312.3199 12 2 2 2 0
3341.0029 12 2 1 2 0
3244.7529 12 3 2 1 0
3478.839 12 1 2 1 0
3569.1385 12 1 1 1 0
3553.62 12 1 2 2 0
3266.7223 12 2 1 2 0
2761.9007 12 3 2 2 0
3025.6124 12 2 1 2 0
3361.4799 12 2 2 2 0
3222.914 12 3 1 2 0
3565.0581 12 2 2 2 0
3334.3468 12 0 1 1 0
3102.2804 12 0 2 1 0
3226.1755 12 3 1 1 0
3244.7529 12 3 2 2 0
3298.2934 12 2 2 1 0
3266.7223 12 2 1 2 0
3233.6449 12 2 2 2 0
3163.1437 12 1 1 2 0
3398.9517 12 2 1 2 0
3387.7649 12 1 2 2 0
3371.3228 12 NA 2 NA 0
2914.1074 12 3 1 1 0
3747.2267 12 0 2 1 0
3296.6935 12 3 2 2 0
3341.0029 12 2 1 2 0
3341.0029 12 2 1 2 0
3312.3199 12 2 2 2 0
4318.7073 12 1 1 2 0
3450.9642 12 1 2 2 0
3262.4463 12 3 1 2 0
3285.6135 12 3 2 2 0
3169.1356 12 3 2 2 0
3391.4505 12 2 2 2 0
3114.2573 12 2 1 2 0
3082.7237 12 2 2 2 0
3298.2934 12 2 2 2 0
3565.997 12 0 2 2 0
3175.3507 12 1 2 2 0
3409.984 12 1 1 1 0
3565.997 12 0 2 2 0
3013.6567 12 3 2 2 0
3222.914 12 3 1 2 0
4050.5766 12 1 1 2 0
3890.2537 12 1 2 2 0
3577.8911 12 2 2 1 0
3244.7529 12 3 2 1 0
3013.6567 12 3 2 2 0
3226.1755 12 3 1 2 0
3482.2988 12 2 1 1 0
3143.2019 12 2 2 2 0
3391.4505 12 2 2 2 0
3211.0637 12 2 1 1 0
3565.997 12 0 2 1 0
3434.6849 12 2 1 2 0
3535.2534 12 2 2 2 0
3082.8519 12 1 1 2 0
3114.2573 12 2 1 NA 0
3179.4457 12 3 1 2 0
3330.9484 12 2 2 2 0
3102.2804 12 0 2 2 0
3059.4301 12 3 1 NA 0
3296.6935 12 3 2 NA 0
3262.4463 12 3 1 2 0
3285.6135 12 3 2 2 0
3365.7377 12 2 2 2 0
3313.7088 12 3 1 2 0
4596.0443 12 0 2 1 0
3535.2534 12 2 2 2 0
3434.6849 12 2 1 2 0
3497.3418 12 0 2 2 0
3313.7088 12 3 1 NA 0
3894.1064 12 NA 1 NA 0
3365.7377 12 NA 2 NA 0
4641.7046 12 0 1 1 0
4397.0724 12 0 2 1 0
3388.7877 12 2 1 2 0
3380.0925 12 2 2 2 0
3375.7733 12 2 2 2 0
3374.7387 12 2 1 2 0
3330.9484 12 2 2 1 0
3379.2904 12 2 1 2 0
3582.4192 12 NA 2 NA 0
4994.5937 12 NA 1 NA 0
3379.2904 12 2 1 2 0
3371.3228 12 2 2 2 0
3325.5161 12 2 1 1 0
3597.1506 12 1 1 1 0
3624.3898 12 1 1 1 0
3272.0082 12 1 2 1 0
5626.8611 12 0 1 1 0
5392.379 12 0 1 NA 0
3541.9809 12 1 2 1 0
3482.1567 12 3 2 2 0
3161.1966 12 3 2 2 0
3384.1197 12 3 1 2 0
4080.7093 12 1 2 2 0
3236.2175 12 1 2 2 0
3403.6066 12 3 2 2 0
3384.1197 12 3 1 2 0
3773.2567 12 1 1 2 0
3924.6807 12 2 1 1 0
4282.08 12 NA 2 NA 0
3163.1437 12 NA 1 NA 0
3330.8066 12 1 2 NA 0
3576.927 12 1 1 NA 0
3775.242 12 0 1 NA 0
4229.4956 12 0 1 NA 0
3482.1567 12 3 2 1 0
4018.244 12 1 2 1 0
4071.3719 12 1 1 1 0
3222.7978 12 1 1 NA 0
3222.6638 12 NA 2 NA 0
3114.9678 12 2 2 2 0
3602.8372 12 2 1 2 0
3393.0017 12 1 2 2 0
3504.5687 12 2 1 2 0
3296.0359 12 2 2 2 0
3653.2242 12 2 1 2 0
3306.8286 12 2 2 2 0
3745.8576 12 3 1 2 0
3462.6824 12 NA 2 NA 0
3526.0482 12 2 2 2 0
3255.95 12 2 1 2 0
3444.1299 12 1 2 2 0
3554.0502 12 1 2 2 0
3267.1177 12 2 1 2 0
3545.572 12 2 2 2 0
4031.936 12 1 2 2 0
3773.7134 12 1 1 2 0
3576.927 12 1 1 2 0
3330.8066 12 1 2 2 0
4282.08 12 1 2 1 0
3032.6901 12 1 2 2 0
3547.7996 12 1 1 2 0
4472.5845 12 0 1 1 0
3566.7202 12 2 2 1 0
4138.7162 12 NA 1 NA 0
3957.5666 12 1 1 1 0
4234.4523 12 1 1 2 0
4086.8205 12 1 2 2 0
3566.2175 12 1 1 1 0
5083.8543 12 1 2 1 0
3295.2001 12 2 2 2 0
3470.6852 12 2 1 2 0
3416.6602 12 2 2 2 0
4288.7967 12 0 2 NA 0
3356.903 12 0 1 NA 0
3312.9983 12 3 2 2 0
3437.0009 12 1 2 2 0
3381.4794 12 1 2 2 0
3798.2943 12 0 2 2 0
3624.3898 12 1 1 1 0
4515.3013 12 1 1 NA 0
3780.8554 12 NA 1 NA 0
5665.1375 12 NA 1 NA 0
4167.4564 12 NA 2 NA 0
3974.4628 12 1 2 NA 0
3773.7134 12 1 1 NA 0
3032.6901 12 1 2 2 0
3557.4861 12 2 2 2 0
3255.95 12 2 1 2 0
3541.9809 12 1 2 NA 0
3255.7559 12 2 2 2 0
4068.6175 12 1 1 2 0
3376.112 12 1 1 2 0
3114.9678 12 2 2 2 0
3652.7821 12 2 1 NA 0
3161.1966 12 3 2 NA 0
2532.5432 12 1 2 2 0
2897.9169 12 1 1 2 0
3582.903 12 0 1 2 0
3255.7559 12 2 2 2 0
3141.5542 12 3 1 2 0
3526.0482 12 2 2 2 0
3143.0303 12 3 1 1 0
3444.581 12 3 2 1 0
3169.0008 12 2 2 2 0
3244.6996 12 2 2 NA 0
3244.8931 12 2 1 NA 0
3131.2648 12 3 1 1 0
3568.3064 12 3 1 2 0
3801.1551 12 2 2 2 0
3488.7711 12 1 2 2 0
3455.9794 12 NA 1 NA 0
3247.2449 12 NA 2 NA 0
3384.1197 12 NA 1 NA 0
3114.9678 12 2 2 1 0
3949.906 12 0 1 1 0
4472.8823 12 1 1 1 0
6149.2513 12 0 1 2 0
3236.2175 12 NA 2 NA 0
3470.6852 12 NA 1 NA 0
4435.5291 12 0 2 1 0
3356.4968 12 0 1 1 0
3282.6637 12 2 2 2 0
2887.2771 12 3 2 2 0
3306.8286 12 2 2 2 0
3381.1078 12 3 1 2 0
3140.2698 12 3 1 2 0
3266.7223 12 2 1 2 0
3453.6885 12 0 1 NA 0
3553.62 12 1 2 2 0
3227.2927 12 2 1 NA 0
3708.3292 12 2 2 NA 0
5195.3263 12 0 2 NA 0
3608.0572 12 1 2 NA 0
5079.0807 12 0 2 NA 0
3383.1257 12 1 2 NA 0
3403.6066 12 3 2 2 0
3291.4442 12 0 2 1 0
6408.7103 12 0 1 1 0
3363.5778 12 2 1 1 0
3557.4861 12 2 2 1 0
4472.8823 12 1 1 1 0
3266.7223 12 2 1 2 0
3255.95 12 2 1 2 0
3386.6531 12 3 2 2 0
3255.95 12 2 1 2 0
3557.4861 12 2 2 1 0
3356.8297 12 2 1 2 0
3222.6638 12 2 2 1 0
3256.0229 12 2 1 2 0
3403.6066 12 3 2 2 0
3053.1459 12 1 2 2 0
3690.7846 12 3 2 2 0
3544.7307 12 2 1 2 0
4436.066 12 0 2 1 0
3780.8554 12 0 1 1 0
3518.5252 12 2 2 2 0
3598.4962 12 2 1 2 0
3544.7307 12 2 1 2 0
3536.373 12 2 2 2 0
3458.09 12 3 2 2 0
3209.2109 12 3 1 2 0
5767.3518 12 0 2 2 0
3458.09 12 3 2 2 0
3708.3292 12 2 2 2 0
3130.8858 12 3 1 2 0
3569.4517 12 2 1 2 0
3156.5032 12 2 2 2 0
3911.8263 12 2 1 2 0
3518.9511 12 2 2 2 0
3504.6111 12 NA 1 NA 0
3403.6066 12 3 2 2 0
2923.0589 12 3 1 2 0
3267.1177 12 2 1 2 0
3403.6066 12 3 2 1 0
3384.1197 12 3 1 1 0
4017.7576 12 1 2 2 0
3544.5249 12 2 2 2 0
3745.8576 12 2 1 NA 0
3477.074 12 2 2 NA 0
3198.3128 12 3 1 1 0
3446.3467 12 3 2 1 0
3114.9678 12 2 2 2 0
3227.2927 12 2 1 NA 0
3458.09 12 NA 2 NA 0
3368.5735 12 3 1 NA 0
3580.3836 12 2 1 NA 0
3209.2109 12 3 1 NA 0
3324.2873 12 3 2 NA 0
3475.9384 12 3 1 1 0
4028.9735 12 1 1 1 0
3455.8657 12 1 2 1 0
3558.1938 12 2 2 2 0
5319.5459 12 0 1 2 0
3636.7607 12 1 2 1 0
3936.4925 12 0 1 2 0
3209.2109 12 3 1 2 0
3458.09 12 3 2 2 0
3367.2342 12 NA 2 NA 0
3227.2927 12 NA 1 NA 0
3245.0924 12 2 2 2 0
3129.9846 12 3 1 1 0
3368.6758 12 2 1 2 0
3557.9167 12 2 2 2 0
3640.3776 12 2 1 2 0
3381.1078 12 3 1 NA 0
3740.0457 12 2 2 NA 0
3247.2449 12 1 2 1 0
3564.7801 12 1 1 1 0
3236.2175 12 1 2 1 0
3446.4676 12 3 2 2 0
4084.7506 12 1 1 2 0
3636.7607 12 1 2 1 0
3434.7637 12 3 2 2 0
3410.5448 12 3 1 2 0
3636.7607 12 1 2 2 0
3890.0265 12 1 1 2 0
3312.9983 12 3 2 2 0
3590.6023 12 2 1 1 0
3416.6602 12 2 2 2 0
3640.3776 12 2 1 2 0
3727.8753 12 0 2 2 0
3306.4284 12 2 2 1 0
3380.6986 12 3 1 2 0
3330.8066 12 1 2 2 0
3548.229 12 1 1 2 0
3222.7978 12 1 1 2 0
3937.2971 12 1 2 2 0
4253.7867 12 1 2 2 0
3356.4968 12 0 1 1 0
3367.9339 12 0 1 2 0
3367.9339 12 0 1 1 0
3455.9794 12 2 1 1 0
3247.2449 12 NA 2 NA 0
3392.0483 12 NA 2 NA 0
2876.1588 12 0 2 2 0
2876.1588 12 0 2 1 0
3161.1966 12 3 2 2 0
3482.5115 12 2 1 2 0
3629.0325 12 1 2 2 0
3541.5523 12 1 2 2 0
3545.4052 12 2 2 2 0
3356.8297 12 2 1 2 0
4493.6951 12 0 2 2 0
3726.2839 12 2 2 1 0
4881.7124 12 0 1 1 0
3547.7996 12 NA 1 NA 0
3319.4955 12 NA 2 NA 0
3542.6215 12 2 1 2 0
3533.5316 12 2 2 2 0
3470.6852 12 2 1 2 0
4436.066 12 0 2 2 0
3356.903 12 0 1 2 0
3416.6602 12 NA 2 NA 0
3740.5779 12 0 2 NA 0
4229.4956 12 0 1 1 0
3475.9384 12 3 1 2 0
3690.7846 12 3 2 2 0
4735.6298 12 NA 2 NA 0
5610.945 12 NA 1 NA 0
3488.3237 12 2 1 1 0
3566.7202 12 2 2 2 0
4852.4145 12 0 1 1 0
4804.6815 12 0 2 1 0
3518.9511 12 2 2 NA 0
3476.8985 12 2 1 NA 0
4386.5204 12 1 1 NA 0
3482.1567 12 3 2 2 0
3323.7764 12 3 1 2 0
3492.6675 12 2 1 2 0
3104.3897 12 2 2 2 0
3536.373 12 2 2 2 0
3368.3416 12 0 1 2 0
3368.6758 12 2 1 2 0
3384.1197 12 3 1 2 0
3161.1966 12 3 2 2 0
3801.1551 12 2 2 2 0
3114.9678 12 2 2 2 0
3419.6831 12 2 1 2 0
3576.927 12 1 1 1 0
3422.5804 12 3 1 2 0
3446.8848 12 3 2 2 0
4039.0476 12 0 2 1 0
3936.4925 12 0 1 1 0
3161.1966 12 3 2 2 0
3380.6986 12 3 1 2 0
3403.6066 12 3 2 2 0
3459.7683 12 2 2 2 0
3403.6066 12 3 2 2 0
3459.1478 12 3 2 2 0
3924.6807 12 2 1 2 0
3530.5145 12 2 2 2 0
3536.373 12 2 2 2 0
3141.9345 12 3 1 2 0
3412.1834 12 3 2 2 0
3404.0186 12 3 2 2 0
2923.0589 12 3 1 1 0
3356.8297 12 2 1 1 0
3222.6638 12 2 2 1 0
4087.3152 12 1 2 2 0
3485.7093 12 0 1 2 0
3546.1105 12 2 2 2 0
3545.4052 12 2 2 2 0
3130.8858 12 3 1 2 0
3043.0239 12 1 2 2 0
3576.927 12 1 1 1 0
3708.3292 12 2 2 2 0
3602.8372 12 2 1 2 0
4060.2436 12 0 1 2 0
3949.906 12 0 1 1 0
3911.8263 12 2 1 2 0
3518.9511 12 2 2 2 0
4804.6815 12 0 2 1 0
3903.2817 12 1 1 2 0
3649.1528 12 1 2 2 0
3255.6288 12 2 1 1 0
4139.2171 12 NA 1 NA 0
3722.0651 12 1 2 2 0
3140.2698 12 3 1 NA 0
3411.7704 12 3 2 NA 0
3114.9678 12 NA 2 NA 0
3726.8937 12 2 2 2 0
3369.218 12 3 1 2 0
3255.6288 12 2 1 2 0
3541.5523 12 1 2 2 0
3312.9983 12 3 2 2 0
3364.3126 12 3 1 2 0
3894.1695 12 3 2 2 0
3482.5115 12 2 1 NA 0
3545.572 12 2 2 NA 0
3504.6111 12 1 1 NA 0
3043.0239 12 1 2 NA 0
3982.4995 12 1 1 NA 0
4702.408 12 NA 1 NA 0
3899.2131 12 NA 2 NA 0
4031.4481 12 1 2 2 0
4084.7506 12 1 1 2 0
4302.8899 12 0 2 2 0
3163.1437 12 1 1 2 0
3324.2873 12 3 2 NA 0
3492.6675 12 2 1 2 0
3410.5448 12 3 1 2 0
3209.2109 12 NA 1 NA 0
3324.2873 12 NA 2 NA 0
3368.5735 12 3 1 2 0
3458.09 12 3 2 2 0
3434.7637 12 3 2 2 0
3518.9511 12 2 2 2 0
3598.9318 12 2 1 2 0
3731.1594 12 1 1 1 0
3616.7086 12 1 2 1 0
3557.4861 12 2 2 1 0
3434.7637 12 3 2 1 0
3554.608 12 2 2 2 0
3446.4676 12 3 2 2 0
4282.5984 12 1 2 2 0
3409.1174 12 NA 2 NA 0
3971.3403 12 NA 2 NA 0
3464.5538 12 3 1 2 0
3458.09 12 3 2 2 0
3209.2109 12 3 1 2 0
3804.3308 12 2 1 1 0
3530.5145 12 2 2 1 0
3833.6345 12 NA 2 NA 0
3310.5386 12 NA 2 NA 0
2736.9468 13 3 2 2 0
4171.9215 13 1 2 NA 0
3662.9768 13 1 1 NA 0
2411.2641 13 0 2 2 0
3370.0373 13 NA 2 NA 0
3774.7027 13 1 1 2 0
3388.8789 13 1 1 2 0
2406.1408 13 1 2 2 0
3252.8762 13 3 2 2 0
3446.9319 13 0 1 1 0
2991.9098 13 NA 2 NA 0
3255.0041 13 NA 1 NA 0
2961.3294 13 NA 2 NA 0
4076.3833 13 NA 2 NA 0
3128.955 13 NA 2 NA 0
4130.526 13 2 1 NA 0
3884.2825 13 2 2 NA 0
2758.2366 13 0 2 2 0
2243.8725 13 1 2 1 0
2412.4774 13 1 2 2 0
2851.2763 13 0 2 1 0
2736.9468 13 3 2 2 0
3346.6458 13 1 1 2 0
2734.9195 13 1 1 2 0
3291.4354 13 1 2 2 0
3320.6339 13 1 1 2 0
4796.6607 13 0 2 2 0
3544.1308 13 0 2 1 0
2865.1837 13 0 2 1 0
4016.6093 13 1 1 1 0
3440.326 13 1 2 NA 0
3166.5569 13 1 1 NA 0
2400.7674 13 1 2 2 0
3734.673 13 1 1 1 0
4592.9407 13 1 2 1 0
3316.4834 13 3 2 2 0
4007.8988 13 0 1 2 0
3127.4981 13 0 2 2 0
3712.5829 13 1 2 2 0
3356.4073 13 1 1 2 0
2837.4868 13 1 2 2 0
2851.2763 13 0 2 2 0
3687.312 13 2 2 1 0
3214.8926 13 1 1 2 0
3776.5752 13 2 1 2 0
3204.3811 13 0 1 2 0
3316.0293 13 2 2 NA 0
3980.5402 13 1 2 2 0
3645.1969 13 1 1 1 0
4909.3216 13 0 2 2 0
4909.3216 13 0 2 2 0
4069.025 13 1 1 NA 0
3200.7184 13 1 2 2 0
2411.2641 13 NA 2 NA 0
3048.5193 13 NA 1 NA 0
3033.722 13 0 1 2 0
4238.2504 13 2 1 2 0
4252.5411 13 2 2 2 0
3274.1468 13 2 2 1 0
3357.414 13 2 1 1 0
3290.5254 13 0 1 1 0
2771.6903 13 0 2 2 0
2588.9054 13 0 2 1 0
3728.6418 13 2 2 2 0
4054.8169 13 0 2 2 0
3370.0373 13 3 2 2 0
4409.816 13 2 1 1 0
3607.4867 13 1 2 2 0
5725.3541 13 0 1 1 0
3980.5402 13 1 2 2 0
4054.8169 13 0 2 1 0
3645.1969 13 1 1 2 0
2394.4615 13 1 2 2 0
3828.301 13 1 2 2 0
3187.4197 13 3 1 2 0
3527.6655 13 1 2 1 0
3979.9017 13 1 1 1 0
5029.8176 13 0 1 1 0
4555.1321 13 1 1 2 0
3208.0231 13 1 1 2 0
2721.6098 13 1 2 2 0
4088.8722 13 1 1 1 0
2734.9195 13 1 1 2 0
3341.1173 13 2 1 NA 0
4571.3571 13 1 1 2 0
3527.1769 13 NA 2 NA 0
4796.8183 13 0 1 NA 0
3783.9666 13 2 2 2 0
3054.6418 13 1 1 2 0
2399.5599 13 0 2 2 0
3133.0834 13 2 1 NA 0
3447.0807 13 0 1 1 0
3041.2419 13 0 1 2 0
3447.0807 13 0 1 NA 0
3113.7673 13 0 2 2 0
3206.208 13 3 1 2 0
4278.6321 13 0 1 2 0
2949.1838 13 0 2 1 0
2721.6098 13 1 2 2 0
3705.2973 13 2 2 2 0
3434.3486 13 2 1 2 0
2568.2367 13 3 2 2 0
3705.2973 13 2 2 2 0
3310.7595 13 0 1 1 0
3204.3811 13 0 1 2 0
3204.3811 13 0 1 2 0
3204.3811 13 0 1 2 0
3625.0826 13 NA 2 NA 0
2953.2134 13 3 1 2 0
3252.8762 13 2 2 2 0
3252.8762 13 3 2 2 0
4409.816 13 2 1 NA 0
3980.5402 13 1 2 1 0
3645.1969 13 1 1 NA 0
4387.4998 13 1 1 1 0
3960.4861 13 2 2 1 0
2243.8725 13 1 2 1 0
2394.4615 13 1 2 2 0
3087.761 13 1 1 2 0
5182.9811 13 1 1 2 0
3949.6748 13 2 2 2 0
2940.2507 13 3 1 NA 0
3430.2007 13 0 1 2 0
3430.2007 13 0 1 2 0
3430.2007 13 0 1 2 0
2977.0729 13 3 2 2 0
3190.6452 13 3 1 2 0
4984.3409 13 NA 1 NA 0
3386.4751 13 NA 2 NA 0
3007.1183 13 1 1 2 0
2768.303 13 1 2 1 0
3847.2637 13 1 1 2 0
2842.1388 13 1 2 2 0
4116.9052 13 2 1 2 0
3776.5752 13 2 1 1 0
3417.6784 13 2 1 1 0
2938.336 13 1 1 2 0
2400.7674 13 1 2 2 0
4016.6093 13 1 1 2 0
2994.5998 13 2 1 2 0
2946.9552 13 1 2 2 0
4984.3409 13 1 1 2 0
3625.0826 13 1 2 2 0
2555.7706 13 3 2 2 0
3258.2542 13 2 2 2 0
3341.1173 13 2 1 2 0
3293.893 13 0 1 2 0
3204.3811 13 0 1 NA 0
3204.3811 13 0 1 NA 0
3037.2359 13 1 1 2 0
3341.1173 13 2 1 2 0
3148.0408 13 2 2 2 0
3930.5033 13 2 2 1 0
3283.4119 13 2 1 2 0
3367.8138 13 2 1 2 0
3274.1468 13 2 2 1 0
3609.4579 13 1 2 2 0
3928.0271 13 1 1 1 0
3370.0373 13 2 2 2 0
3539.2125 13 2 2 2 0
2991.9098 13 2 2 2 0
3544.3811 13 0 2 2 0
2768.3927 13 1 2 2 0
2777.5249 13 1 1 2 0
2768.3927 13 1 2 2 0
2777.5249 13 1 1 2 0
4109.3376 13 0 2 2 0
3033.722 13 0 1 1 0
3963.4056 13 2 1 2 0
3737.3169 13 2 2 2 0
3688.4706 13 1 2 2 0
2937.806 13 3 1 2 0
3719.7293 13 0 2 2 0
3204.3811 13 0 1 1 0
3087.761 13 1 1 2 0
3136.804 13 1 2 2 0
3299.4271 13 2 1 1 0
3355.347 13 2 2 2 0
2771.6903 13 0 2 1 0
3556.4755 13 NA 2 NA 0
4247.9197 13 1 2 2 0
3809.7186 13 1 2 1 0
5157.8231 13 1 1 1 0
3522.2012 13 2 1 2 0
3730.6914 13 1 2 2 0
3688.4706 13 1 2 2 0
3113.6264 13 1 2 2 0
3728.6418 13 2 2 2 0
3307.4898 13 1 2 2 0
3296.3159 13 2 1 2 0
3434.3486 13 3 1 2 0
3386.4751 13 3 2 2 0
3054.6151 13 NA 1 NA 0
3679.6488 13 NA 2 NA 0
2777.5249 13 1 1 2 0
2768.3927 13 1 2 2 0
2953.2134 13 3 1 2 0
3098.1387 13 3 2 1 0
3098.1387 13 2 2 2 0
4438.7462 13 1 2 2 0
4251.8151 13 1 1 1 0
3129.1243 13 2 1 2 0
3079.3394 13 1 2 2 0
3253.645 13 0 2 2 0
3384.7171 13 1 1 1 0
3844.9472 13 1 2 2 0
3191.8356 13 1 1 2 0
3279.5768 13 1 2 2 0
6646.5056 13 2 1 2 0
4826.1757 13 2 2 2 0
5027.1925 13 0 1 2 0
3439.2944 13 1 2 2 0
3439.2944 13 1 2 2 0
3427.6752 13 2 1 2 0
2865.3201 13 1 2 NA 0
2721.6406 13 0 2 NA 0
2890.0334 13 3 1 2 0
2579.7967 13 2 2 2 0
3627.2443 13 1 1 NA 0
4488.7729 13 0 2 NA 0
3595.3498 13 1 2 NA 0
3129.1243 13 2 1 2 0
3069.7791 13 3 1 1 0
2859.8969 13 3 2 1 0
4295.1289 13 2 1 2 0
3594.8734 13 1 2 NA 0
3191.8356 13 1 1 NA 0
4607.9152 13 2 1 2 0
3170.0038 13 0 1 1 0
2507.3538 13 0 2 1 0
4510.0321 13 2 1 2 0
4107.0707 13 2 2 2 0
3187.4374 13 0 2 2 0
5389.5246 13 1 1 2 0
3598.6581 13 2 1 1 0
3253.7268 13 2 2 2 0
3685.3656 13 0 2 2 0
4197.0448 13 1 1 2 0
3129.3693 13 2 1 2 0
2696.8531 13 2 2 2 0
4757.3472 13 1 1 2 0
4317.7253 13 1 2 2 0
3396.6631 13 2 1 2 0
4011.123 13 1 2 2 0
3584.2933 13 0 1 2 0
3396.6631 13 2 1 2 0
2502.0263 13 1 2 2 0
3491.208 13 2 1 2 0
3421.654 13 0 1 1 0
