"","weight","state","age","gender","vote","unit"
"6956",3785.4493,37,0,1,1,0
"6957",3012.7126,37,3,1,2,0
"6958",3474.6665,37,3,2,2,0
"6959",2717.0931,37,1,1,2,0
"6960",3228.9905,37,1,1,2,0
"6961",2919.6457,37,2,1,2,0
"6962",3228.0224,37,1,2,2,0
"6963",3387.7658,37,1,1,2,0
"6964",2638.721,37,1,2,2,0
"6965",3031.957,37,1,1,2,0
"6966",3825.7637,37,1,2,1,0
"6967",3388.5971,37,2,2,2,0
"6968",2674.7277,37,2,2,2,0
"6969",4302.4997,37,1,2,2,0
"6970",3893.8302,37,0,1,1,0
"6971",3158.4466,37,3,2,1,0
"6972",3158.4466,37,3,2,1,0
"6973",3477.5881,37,1,1,2,0
"6974",3056.9548,37,3,1,NA,0
"6975",3251.409,37,3,2,NA,0
"6976",3158.4466,37,3,2,1,0
"6977",3121.1965,37,1,1,2,0
"6978",2904.8584,37,0,2,2,0
"6979",4152.1458,37,1,1,2,0
"6980",3228.0224,37,1,2,2,0
"6981",3153.1673,37,2,2,2,0
"6982",3238.7259,37,0,1,1,0
"6983",3438.4535,37,1,2,2,0
"6984",2773.3158,37,1,1,1,0
"6985",3014.0161,37,2,2,2,0
"6986",2379.9705,37,1,1,2,0
"6987",3736.1267,37,1,2,1,0
"6988",3477.5881,37,1,1,1,0
"6989",3046.8577,37,3,2,1,0
"6990",2908.0283,37,3,2,2,0
"6991",3455.112,37,2,1,2,0
"6992",3745.6446,37,2,1,2,0
"6993",3588.9882,37,2,2,2,0
"6994",3399.8026,37,3,1,2,0
"6995",3361.7825,37,3,2,2,0
"6996",4175.9046,37,1,1,2,0
"6997",3547.4887,37,3,1,NA,0
"6998",3127.0749,37,3,2,NA,0
"6999",3115.8451,37,3,2,2,0
"7000",3122.1778,37,3,1,2,0
"7001",3757.0335,37,1,1,2,0
"7002",2967.158,37,2,2,2,0
"7003",3891.0852,37,0,1,2,0
"7004",4072.8445,37,0,2,2,0
"7005",3238.7259,37,0,1,2,0
"7006",3485.6158,37,2,2,1,0
"7007",4503.0166,37,0,1,2,0
"7008",3159.9336,37,3,2,2,0
"7009",3293.3428,37,2,2,1,0
"7010",3014.0161,37,2,2,2,0
"7011",2970.7666,37,3,1,2,0
"7012",2969.552,37,3,1,2,0
"7013",3158.4466,37,3,2,2,0
"7014",3855.6145,37,1,2,2,0
"7015",3669.7101,37,2,1,2,0
"7016",3516.2296,37,2,2,2,0
"7017",3480.5599,37,2,2,2,0
"7018",2638.721,37,1,2,1,0
"7019",3011.8518,37,2,2,2,0
"7020",3741.7654,37,0,2,2,0
"7021",4380.6467,37,0,1,2,0
"7022",3741.7654,37,0,2,2,0
"7023",4152.1458,37,1,1,2,0
"7024",5191.7207,37,0,2,1,0
"7025",3474.6665,37,3,2,2,0
"7026",3293.3428,37,2,2,NA,0
"7027",3031.957,37,1,1,1,0
"7028",2638.721,37,1,2,1,0
"7029",3029.6908,37,0,2,NA,0
"7030",3705.0889,37,2,2,1,0
"7031",3135.1942,37,3,2,2,0
"7032",2969.552,37,3,1,2,0
"7033",4072.8445,37,0,2,1,0
"7034",3153.1673,37,2,2,NA,0
"7035",2717.0931,37,1,1,2,0
"7036",3126.3388,37,2,2,2,0
"7037",3304.1309,37,0,2,2,0
"7038",2674.7277,37,2,2,2,0
"7039",2908.0283,37,3,2,2,0
"7040",3115.8451,37,2,2,2,0
"7041",5796.1193,37,0,1,2,0
"7042",4150.816,37,1,1,1,0
"7043",3089.13,37,2,1,2,0
"7044",3089.13,37,2,1,2,0
"7045",3498.6504,37,2,1,2,0
"7046",3089.13,37,2,1,NA,0
"7047",3399.8026,37,3,1,2,0
"7048",3361.7825,37,3,2,2,0
"7049",3140.5619,37,1,2,2,0
"7050",3643.5699,37,1,2,2,0
"7051",3662.0686,37,2,1,2,0
"7052",3477.8125,37,1,2,2,0
"7053",3757.0335,37,1,1,2,0
"7054",3460.7298,37,3,2,NA,0
"7055",3676.2765,37,2,1,NA,0
"7056",4059.1701,37,2,2,2,0
"7057",3289.7638,37,1,2,1,0
"7058",3048.6952,37,1,1,1,0
"7059",3895.7522,37,0,2,1,0
"7060",3844.6272,37,2,1,2,0
"7061",3388.5971,37,2,2,2,0
"7062",3721.9693,37,1,2,2,0
"7063",4152.1458,37,1,1,2,0
"7064",3057.978,37,1,1,1,0
"7065",3538.4465,37,0,1,2,0
"7066",3390.2757,37,2,2,NA,0
"7067",2826.2693,37,1,1,1,0
"7068",3464.3263,37,1,2,2,0
"7069",3619.574,37,3,2,2,0
"7070",3118.7647,37,1,1,2,0
"7071",2714.27,37,1,2,2,0
"7072",3844.6272,37,2,1,1,0
"7073",3151.3645,37,1,2,2,0
"7074",2990.092,37,0,1,2,0
"7075",3975.735,37,2,1,2,0
"7076",3121.1595,37,2,2,2,0
"7077",3891.8812,37,1,1,2,0
"7078",3701.4475,37,1,2,2,0
"7079",3046.8577,37,3,2,1,0
"7080",3262.1279,37,2,1,1,0
"7081",5883.2781,37,0,2,1,0
"7082",3037.6673,37,3,2,NA,0
"7083",3446.0608,37,3,1,NA,0
"7084",3844.6272,37,2,1,NA,0
"7085",3174.9117,37,2,2,2,0
"7086",3763.2169,37,2,1,2,0
"7087",3756.2926,37,2,1,1,0
"7088",4089.1532,37,0,2,1,0
"7089",4195.0586,37,1,2,1,0
"7090",3927.5601,37,0,2,1,0
"7091",3238.9161,37,2,2,1,0
"7092",3388.5971,37,2,2,2,0
"7093",3465.4771,37,2,1,2,0
"7094",3844.6272,37,2,1,2,0
"7095",3151.3645,37,1,2,2,0
"7096",4133.6817,37,0,2,2,0
"7097",3975.735,37,2,1,2,0
"7098",3153.1673,37,2,2,2,0
"7099",2908.0283,37,2,2,2,0
"7100",2415.3584,37,3,1,2,0
"7101",2671.5812,37,2,1,2,0
"7102",3465.4771,37,2,1,2,0
"7103",2846.3954,37,2,2,2,0
"7104",3037.6673,37,3,2,2,0
"7105",4058.0018,37,2,1,2,0
"7106",3185.7432,37,2,2,2,0
"7107",3547.4887,37,3,1,1,0
"7108",2967.158,37,2,2,2,0
"7109",4446.8798,37,0,2,2,0
"7110",4531.2811,37,1,1,2,0
"7111",4152.1458,37,1,1,2,0
"7112",3701.4475,37,1,2,2,0
"7113",3757.0335,37,1,1,2,0
"7114",3405.7829,37,1,2,2,0
"7115",2826.2693,37,1,1,2,0
"7116",3896.523,37,0,2,2,0
"7117",3466.6835,37,3,1,2,0
"7118",3891.8812,37,1,1,2,0
"7119",3151.3645,37,1,2,2,0
"7120",3931.7783,37,1,1,2,0
"7121",3468.6269,37,0,1,1,0
"7122",3238.9161,37,2,2,2,0
"7123",3153.1673,37,2,2,NA,0
"7124",3831.4411,37,1,2,NA,0
"7125",4328.938,37,1,1,NA,0
"7126",3547.4887,37,NA,1,NA,0
"7127",3209.1813,37,2,2,2,0
"7128",3521.1552,37,3,1,1,0
"7129",3405.7829,37,1,2,2,0
"7130",2717.0931,37,1,1,2,0
"7131",2717.0931,37,1,1,2,0
"7132",3405.7829,37,1,2,2,0
"7133",3145.6295,37,2,2,1,0
"7134",3388.5971,37,2,2,2,0
"7135",3448.4682,37,1,2,2,0
"7136",3800.0722,37,0,2,2,0
"7137",3409.1886,37,2,2,2,0
"7138",4706.391,37,1,1,2,0
"7139",3037.6673,37,3,2,2,0
"7140",3957.786,37,2,1,2,0
"7141",3244.1185,37,1,2,2,0
"7142",3046.8577,37,3,2,2,0
"7143",3455.112,37,2,1,2,0
"7144",4200.454,37,0,1,1,0
"7145",3498.6504,37,2,1,2,0
"7146",3542.1547,37,1,2,2,0
"7147",3498.6504,37,NA,1,NA,0
"7148",3679.2993,37,NA,2,NA,0
"7149",4192.7062,37,0,2,1,0
"7150",3619.7227,37,2,2,2,0
"7151",3777.7206,37,2,1,2,0
"7152",3474.6665,37,3,2,2,0
"7153",3784.641,37,2,2,1,0
"7154",3598.82,37,2,1,2,0
"7155",2904.0558,37,1,2,2,0
"7156",3723.2058,37,3,2,2,0
"7157",3140.5619,37,1,2,2,0
"7158",5236.7714,37,1,1,2,0
"7159",3474.6665,37,3,2,2,0
"7160",3593.5035,37,1,1,2,0
"7161",2415.3584,37,3,1,2,0
"7162",3458.152,37,1,2,2,0
"7163",3048.6952,37,1,1,2,0
"7164",3766.4204,37,0,2,2,0
"7165",3580.1219,37,2,1,1,0
"7166",3533.7016,37,2,1,2,0
"7167",3513.2078,37,1,2,2,0
"7168",3896.523,37,0,2,2,0
"7169",2969.552,37,3,1,2,0
"7170",3049.281,37,3,2,2,0
"7171",3115.8451,37,3,2,2,0
"7172",3122.1778,37,3,1,2,0
"7173",3766.4204,37,0,2,1,0
"7174",4982.0647,37,0,2,1,0
"7175",4243.9719,37,1,1,1,0
"7176",3014.0161,37,2,2,2,0
"7177",2969.552,37,3,1,2,0
"7178",3289.7638,37,1,2,2,0
"7179",3538.4465,37,0,1,1,0
"7180",3895.7522,37,0,2,1,0
"7181",3014.0161,37,2,2,1,0
"7182",3881.5259,37,2,2,2,0
"7183",3676.2765,37,2,1,2,0
"7184",3222.5186,37,0,1,2,0
"7185",3264.2392,37,2,2,2,0
"7186",3185.1553,37,2,1,2,0
"7187",2901.4301,37,1,1,2,0
"7188",2904.8584,37,0,2,2,0
"7189",3228.9905,37,1,1,2,0
"7190",3037.6673,37,3,2,2,0
"7191",3619.574,37,3,2,2,0
"7192",3399.8026,37,3,1,2,0
"7193",3046.8577,37,3,2,2,0
"7194",3896.523,37,0,2,NA,0
"7195",3238.7259,37,0,1,NA,0
"7196",3122.1778,37,3,1,2,0
"7197",3115.8451,37,2,2,2,0
"7198",7392.1261,37,0,1,2,0
"7199",2826.2693,37,1,1,2,0
"7200",3447.399,37,1,2,NA,0
"7201",3331.4536,37,0,1,1,0
"7202",3634.8747,37,2,1,2,0
"7203",3331.4536,37,0,1,2,0
"7204",4874.2959,37,1,1,2,0
"7205",3643.131,37,1,2,2,0
"7206",3798.9852,37,1,2,1,0
"7207",3896.523,37,0,2,1,0
"7208",3153.1673,37,2,2,1,0
"7209",3037.6673,37,NA,2,NA,0
"7210",3046.8577,37,3,2,2,0
"7211",3191.0297,37,2,2,2,0
"7212",3590.8424,37,2,1,2,0
"7213",3209.1813,37,2,2,2,0
"7214",2967.158,37,2,2,2,0
"7215",4281.9755,37,0,1,2,0
"7216",3606.8218,37,2,1,NA,0
"7217",3218.4133,37,2,2,NA,0
"7218",3977.1507,37,0,2,NA,0
"7219",3372.0811,37,0,1,1,0
"7220",4094.3717,37,0,2,1,0
"7221",3388.5971,37,2,2,2,0
"7222",3756.2926,37,2,1,NA,0
"7223",3927.5601,37,0,2,2,0
"7224",3037.6673,37,3,2,2,0
"7225",3446.0608,37,3,1,2,0
"7226",3547.4887,37,3,1,2,0
"7227",3127.0749,37,3,2,2,0
"7228",3617.1848,37,3,1,2,0
"7229",3159.9336,37,3,2,2,0
"7230",2908.0283,37,3,2,NA,0
"7231",2927.4123,37,1,1,2,0
"7232",3447.399,37,1,2,2,0
"7233",3868.7379,37,2,1,NA,0
"7234",3238.9161,37,2,2,NA,0
"7235",4152.1458,37,1,1,NA,0
"7236",3721.9693,37,1,2,NA,0
"7237",2990.092,37,0,1,1,0
"7238",3521.9877,37,0,1,1,0
"7239",3046.8577,37,3,2,2,0
"7240",2717.0931,37,1,1,2,0
"7241",3833.2378,37,0,1,1,0
"7242",4169.1136,37,1,2,2,0
"7243",3304.1309,37,0,2,2,0
"7244",3158.4466,37,3,2,2,0
"7245",3822.3411,37,1,1,2,0
"7246",3151.3645,37,1,2,2,0
"7247",4503.0166,37,0,1,2,0
"7248",3466.6835,37,3,1,2,0
"7249",3262.8466,37,3,2,2,0
"7250",2975.0723,37,0,1,2,0
"7251",3896.523,37,0,2,2,0
"7252",2908.0283,37,3,2,2,0
"7253",3046.8577,37,3,2,2,0
"7254",4072.8445,37,0,2,1,0
"7255",3238.7259,37,0,1,1,0
"7256",3976.8796,37,2,2,2,0
"7257",3471.9954,37,2,1,2,0
"7258",3145.6295,37,2,2,2,0
"7259",3975.735,37,2,1,2,0
"7260",3617.1848,37,3,1,2,0
"7261",3145.6295,37,2,2,2,0
"7262",3533.7016,37,2,1,2,0
"7263",3643.5699,37,1,2,1,0
"7264",3696.3888,37,1,1,1,0
"7265",2902.5952,37,0,2,1,0
"7266",2902.5952,37,0,2,1,0
"7267",4591.8972,37,1,1,2,0
"7268",2671.5812,37,2,1,2,0
"7269",4380.6467,37,0,1,2,0
"7270",3238.7259,37,0,1,2,0
"7271",4072.8445,37,0,2,2,0
"7272",2908.0283,37,3,2,2,0
"7273",2671.5812,37,2,1,1,0
"7274",3244.1185,37,1,2,NA,0
"7275",4635.5538,37,0,1,NA,0
"7276",2794.886,37,1,1,2,0
"7277",3503.2936,37,1,2,2,0
"7278",2910.2641,37,3,1,2,0
"7279",3250.9148,37,3,2,2,0
"7280",3046.8577,37,3,2,2,0
"7281",3238.2147,37,2,2,2,0
"7282",3483.7807,37,1,2,2,0
"7283",4061.1659,37,2,1,1,0
"7284",3188.2272,37,2,2,1,0
"7285",3444.5407,37,0,1,1,0
"7286",3849.0061,37,2,2,2,0
"7287",3506.4217,37,1,2,2,0
"7288",3851.8966,37,0,2,2,0
"7289",3801.9473,37,1,2,2,0
"7290",4265.6368,37,1,1,2,0
"7291",3822.1687,37,0,2,2,0
"7292",3070.5135,37,1,2,2,0
"7293",3849.1317,37,2,2,2,0
"7294",3166.8647,37,3,2,1,0
"7295",3509.5312,37,2,2,1,0
"7296",3777.7206,37,NA,1,NA,0
"7297",4093.931,37,NA,2,NA,0
"7298",3385.1648,37,1,1,2,0
"7299",2946.1188,37,1,2,2,0
"7300",3469.3471,37,3,1,2,0
"7301",3434.0208,37,3,2,2,0
"7302",3758.3604,37,2,2,2,0
"7303",3777.7206,37,2,1,2,0
"7304",4093.931,37,2,2,2,0
"7305",4853.2229,37,0,1,1,0
"7306",4579.6158,37,0,2,1,0
"7307",4298.8139,37,1,1,NA,0
"7308",3562.5657,37,1,2,NA,0
"7309",3213.0245,37,2,2,2,0
"7310",3934.844,37,1,1,2,0
"7311",3180.0523,37,2,1,1,0
"7312",3360.4545,37,1,2,1,0
"7313",3155.5095,37,2,1,1,0
"7314",3145.1039,37,2,1,1,0
"7315",3517.4155,37,2,2,2,0
"7316",2990.3168,37,1,1,1,0
"7317",3980.2518,37,0,2,1,0
"7318",3136.5357,37,3,2,2,0
"7319",3245.9744,37,2,2,2,0
"7320",3637.709,37,2,1,2,0
"7321",3541.1759,37,3,1,2,0
"7322",4795.9359,37,1,1,2,0
"7323",3588.3245,37,2,2,2,0
"7324",4274.3558,37,1,1,2,0
"7325",3034.6027,37,3,1,2,0
"7326",3202.5636,37,3,2,2,0
"7327",4136.7132,37,2,2,1,0
"7328",3619.7227,37,NA,2,NA,0
"7329",3574.1866,37,NA,1,NA,0
"7330",3169.5658,37,2,1,2,0
"7331",3142.1131,37,2,2,2,0
"7332",4990.432,37,1,1,2,0
"7333",3573.8297,37,2,1,2,0
"7334",3546.602,37,2,1,1,0
"7335",4633.3437,37,0,2,1,0
"7336",4634.3653,37,1,1,2,0
"7337",4385.1012,37,0,2,2,0
"7338",3275.5865,37,2,2,2,0
"7339",3665.1449,37,2,1,2,0
"7340",3109.9039,37,3,2,1,0
"7341",3138.4274,37,1,1,NA,0
"7342",3728.8653,37,1,2,NA,0
"7343",4063.007,37,0,2,NA,0
"7344",3207.5537,37,3,2,2,0
"7345",3509.5312,37,2,2,2,0
"7346",3696.5316,37,2,1,NA,0
"7347",3303.6371,37,2,2,NA,0
"7348",3253.5982,37,2,1,1,0
"7349",3057.8724,37,2,2,1,0
"7350",2889.7187,37,2,1,2,0
"7351",3831.2111,37,1,2,1,0
"7352",3253.5982,37,2,1,2,0
"7353",3670.721,37,1,1,1,0
"7354",3601.6261,37,2,1,1,0
"7355",2898.6864,37,1,2,1,0
"7356",3579.9438,37,1,1,NA,0
"7357",3924.276,37,1,2,1,0
"7358",3944.1999,37,2,1,2,0
"7359",3463.6025,37,2,2,2,0
"7360",4145.4202,37,0,2,2,0
"7361",4853.2229,37,0,1,2,0
"7362",3214.0728,37,3,1,2,0
"7363",3696.5316,37,2,1,2,0
"7364",3303.6371,37,2,2,2,0
"7365",3136.5357,37,3,2,1,0
"7366",4512.2156,37,0,2,2,0
"7367",3735.8551,37,0,1,2,0
"7368",4512.2156,37,0,2,2,0
"7369",3697.3517,37,3,2,2,0
"7370",3636.6392,37,2,1,2,0
"7371",4440.1662,37,2,2,1,0
"7372",3385.1648,37,1,1,1,0
"7373",3251.409,37,NA,2,NA,0
"7374",3147.9834,37,1,1,1,0
"7375",3557.3128,37,1,1,2,0
"7376",3152.1158,37,1,2,2,0
"7377",3944.1999,37,2,1,2,0
"7378",4076.2154,37,2,2,2,0
"7379",3356.5284,37,0,2,2,0
"7380",3593.5098,37,0,2,2,0
"7381",3434.0208,37,3,2,1,0
"7382",3074.5209,37,3,2,2,0
"7383",3546.602,37,2,1,1,0
"7384",3724.1789,37,2,2,1,0
"7385",3532.461,37,1,2,2,0
"7386",3552.3148,37,1,1,2,0
"7387",3222.5186,37,0,1,1,0
"7388",2904.8584,37,0,2,1,0
"7389",3676.2765,37,2,1,1,0
"7390",4093.931,37,2,2,2,0
"7391",2906.3202,37,1,2,NA,0
"7392",3228.9905,37,1,1,NA,0
"7393",3472.8579,37,3,1,2,0
"7394",2733.4328,37,1,2,2,0
"7395",3472.8579,37,3,1,2,0
"7396",3724.1789,37,2,2,2,0
"7397",3881.5259,37,2,2,2,0
"7398",3601.6261,37,2,1,2,0
"7399",3887.5959,37,1,1,2,0
"7400",3699.9891,37,1,2,2,0
"7401",3838.0515,37,1,2,2,0
"7402",4536.0651,37,0,2,2,0
"7403",3131.1622,37,1,1,2,0
"7404",4011.2093,37,0,2,1,0
"7405",3056.9548,37,3,1,1,0
"7406",3227.4723,37,3,2,1,0
"7407",3078.7815,37,2,2,2,0
"7408",3611.7377,37,1,2,2,0
"7409",3758.3604,37,2,2,1,0
"7410",3736.8934,37,2,2,2,0
"7411",3665.4892,37,1,1,NA,0
"7412",3102.7275,37,2,2,NA,0
"7413",3169.5658,37,2,1,NA,0
"7414",4795.9359,37,1,1,2,0
"7415",4100.7529,37,1,2,2,0
"7416",3699.271,37,1,1,1,0
"7417",3881.5259,37,2,2,1,0
"7418",3222.5186,37,0,1,1,0
"7419",3668.0027,37,2,1,2,0
"7420",3472.8579,37,3,1,1,0
"7421",3434.0208,37,3,2,1,0
"7422",3197.6481,37,0,1,1,0
"7423",3166.8647,37,3,2,2,0
"7424",3121.1965,37,1,1,2,0
"7425",2716.3864,37,1,2,2,0
"7426",3123.6881,37,1,1,2,0
"7427",3532.461,37,1,2,2,0
"7428",3614.4809,37,0,1,2,0
"7429",2882.4395,37,0,2,2,0
"7430",3204.0701,37,1,1,2,0
"7431",3961.2873,37,3,2,2,0
"7432",3614.8366,37,3,2,2,0
"7433",3013.5747,37,1,1,NA,0
"7434",4192.7204,37,0,2,NA,0
"7435",3532.461,37,1,2,2,0
"7436",3253.5982,37,2,1,2,0
"7437",4031.6498,37,0,2,2,0
"7438",3979.4645,37,0,2,NA,0
"7439",2946.1188,37,1,2,2,0
"7440",3136.5357,37,3,2,2,0
"7441",3568.7183,37,3,1,2,0
"7442",3252.9398,37,3,2,2,0
"7443",4267.6248,37,1,1,2,0
"7444",3520.4955,37,2,2,2,0
"7445",3764.9117,37,0,1,2,0
"7446",4123.4886,37,1,2,2,0
"7447",4795.9359,37,1,1,2,0
"7448",3491.328,37,1,2,2,0
"7449",3127.0749,37,3,2,2,0
"7450",3547.4887,37,3,1,2,0
"7451",3109.9039,37,3,2,2,0
"7452",3243.2162,37,1,1,2,0
"7453",3819.2981,37,1,2,2,0
"7454",3754.1529,37,2,2,2,0
"7455",3153.4593,37,2,2,2,0
"7456",3817.8156,37,3,1,2,0
"7457",3365.3654,37,3,2,2,0
"7458",3957.786,37,2,1,1,0
"7459",3334.247,37,2,2,1,0
"7460",3547.4887,37,3,1,1,0
"7461",4011.2093,37,0,2,1,0
"7462",3102.941,37,3,2,2,0
"7463",3403.021,37,2,2,2,0
"7464",4216.3807,37,1,1,2,0
"7465",4481.6632,37,1,2,2,0
"7466",2898.6864,37,1,2,2,0
"7467",3434.0208,37,3,2,2,0
"7468",3611.7377,37,1,2,NA,0
"7469",4927.05,37,0,2,1,0
"7470",4177.6623,37,0,2,1,0
"7471",3532.461,37,1,2,2,0
"7472",3202.5636,37,3,2,2,0
"7473",4474.7784,37,0,1,1,0
"7474",4222.5067,37,0,2,1,0
"7475",3180.0523,37,2,1,2,0
"7476",3081.6558,37,2,2,1,0
"7477",3251.409,37,3,2,1,0
"7478",3222.5186,37,0,1,2,0
"7479",2904.8584,37,0,2,2,0
"7480",3153.4593,37,2,2,2,0
"7481",3365.3654,37,3,2,2,0
"7482",3213.223,37,2,2,2,0
"7483",3332.2248,37,2,1,2,0
"7484",3642.9519,37,3,2,2,0
"7485",3495.056,37,0,1,2,0
"7486",3150.5304,37,0,2,2,0
"7487",3621.4592,37,0,2,2,0
"7488",3562.5657,37,1,2,2,0
"7489",4456.3515,37,1,1,2,0
"7490",3210.7195,37,2,2,2,0
"7491",3665.1449,37,2,1,2,0
"7492",3401.8013,37,3,2,2,0
"7493",3668.0027,37,2,1,2,0
"7494",3278.1405,37,2,2,2,0
"7495",3243.2162,37,1,1,2,0
"7496",4512.2156,37,0,2,2,0
"7497",4275.6348,37,0,2,2,0
"7498",3471.3315,37,0,1,2,0
"7499",3780.1464,37,2,1,2,0
"7500",2930.1732,37,2,2,2,0
"7501",3147.9834,37,1,1,2,0
"7502",3081.6558,37,2,2,2,0
"7503",3624.7933,37,3,1,2,0
"7504",3238.2147,37,2,2,2,0
"7505",3873.9796,37,2,1,NA,0
"7506",3268.3588,37,2,2,NA,0
"7507",3218.3562,37,2,2,NA,0
"7508",3624.7933,37,3,1,2,0
"7509",3218.3562,37,2,2,2,0
"7510",3723.6493,37,3,1,2,0
"7511",3488.3336,37,2,2,2,0
"7512",3609.6341,37,2,1,2,0
"7513",3588.6999,37,1,2,2,0
"7514",3814.1406,37,2,2,1,0
"7515",3213.223,37,2,2,2,0
"7516",3596.8181,37,3,1,2,0
"7517",3748.5652,37,2,1,2,0
"7518",3758.3604,37,2,2,2,0
"7519",3358.8819,37,3,2,2,0
"7520",3624.7933,37,3,1,2,0
"7521",3682.4756,37,1,2,2,0
"7522",3214.4311,37,1,1,2,0
"7523",3243.1345,37,2,2,2,0
"7524",3780.9845,37,1,2,2,0
"7525",2969.2446,37,2,2,2,0
"7526",3982.6064,37,2,1,2,0
"7527",3136.5357,37,3,2,2,0
"7528",2302.3594,45,1,1,1,0
"7529",2650.6935,45,1,2,2,0
"7530",2583.9654,45,2,2,2,0
"7531",2471.271,45,2,1,2,0
"7532",2885.9112,45,1,2,2,0
"7533",3807.4674,45,0,1,2,0
"7534",3807.4674,45,0,1,2,0
"7535",3807.4674,45,0,1,2,0
"7536",2431.9459,45,2,1,1,0
"7537",2650.6935,45,1,2,1,0
"7538",2590.1573,45,2,2,2,0
"7539",2650.6935,45,1,2,1,0
"7540",2394.8712,45,1,1,1,0
"7541",2394.8712,45,1,1,2,0
"7542",3169.8622,45,0,2,2,0
"7543",2240.7323,45,2,1,2,0
"7544",2740.9416,45,2,1,2,0
"7545",3411.0192,45,1,2,2,0
"7546",2778.661,45,1,1,2,0
"7547",2426.4747,45,1,2,2,0
"7548",2420.1308,45,1,1,2,0
"7549",2775.4066,45,1,1,1,0
"7550",2683.0829,45,1,2,1,0
"7551",2480.5758,45,1,1,2,0
"7552",2696.2573,45,1,2,2,0
"7553",2643.6268,45,1,1,1,0
"7554",3411.0192,45,1,2,2,0
"7555",2256.1491,45,1,2,2,0
"7556",2430.1372,45,1,1,2,0
"7557",1832.9905,45,2,1,2,0
"7558",1881.8196,45,2,2,2,0
"7559",2270.9224,45,2,1,2,0
"7560",2765.4713,45,2,2,2,0
"7561",2875.3519,45,0,1,2,0
"7562",2430.1372,45,1,1,2,0
"7563",2256.1491,45,1,2,2,0
"7564",2413.0958,45,1,2,2,0
"7565",2303.0141,45,1,1,2,0
"7566",2319.0478,45,1,2,2,0
"7567",2397.9946,45,0,2,2,0
"7568",2319.0478,45,1,2,2,0
"7569",2303.0141,45,1,1,2,0
"7570",2323.0063,45,1,1,2,0
"7571",2296.5327,45,2,2,2,0
"7572",3174.9748,45,1,1,2,0
"7573",3715.0861,45,0,2,2,0
"7574",2568.1191,45,2,2,2,0
"7575",2394.8712,45,1,1,2,0
"7576",2696.2573,45,1,2,2,0
"7577",2296.5327,45,2,2,2,0
"7578",2517.3032,45,2,1,2,0
"7579",2563.8646,45,2,2,2,0
"7580",3032.6326,45,0,2,2,0
"7581",3032.6326,45,0,2,2,0
"7582",2986.7984,45,1,1,1,0
"7583",2491.7442,45,1,2,2,0
"7584",3174.9748,45,1,1,2,0
"7585",3697.119,45,1,2,2,0
"7586",2435.6025,45,2,2,2,0
"7587",1926.1227,45,3,1,2,0
"7588",4464.3278,45,0,2,2,0
"7589",3145.023,45,2,2,2,0
"7590",2857.3709,45,0,1,2,0
"7591",2630.5919,45,1,1,2,0
"7592",2650.6935,45,1,2,2,0
"7593",2377.7759,45,0,1,1,0
"7594",2479.9511,45,0,2,2,0
"7595",2444.8371,45,2,2,2,0
"7596",2332.9627,45,3,1,2,0
"7597",2165.6946,45,2,2,2,0
"7598",2857.3709,45,0,1,2,0
"7599",3032.6326,45,0,2,2,0
"7600",2563.8646,45,2,2,2,0
"7601",3169.8622,45,0,2,2,0
"7602",2430.1372,45,1,1,1,0
"7603",2694.8836,45,0,2,1,0
"7604",1881.8196,45,2,2,2,0
"7605",3227.3521,45,0,2,NA,0
"7606",2427.1485,45,2,1,2,0
"7607",2638.0073,45,2,2,2,0
"7608",2820.0373,45,1,1,2,0
"7609",2296.5327,45,2,2,2,0
"7610",3493.3589,45,0,1,2,0
"7611",2740.9416,45,2,1,2,0
"7612",2444.8371,45,2,2,2,0
"7613",3807.4674,45,0,1,2,0
"7614",2397.9946,45,0,2,2,0
"7615",1881.8196,45,2,2,2,0
"7616",2744.3709,45,0,1,2,0
"7617",1960.4615,45,3,2,2,0
"7618",2446.2794,45,2,1,2,0
"7619",2446.2794,45,2,1,2,0
"7620",2654.7413,45,3,2,2,0
"7621",2296.5327,45,2,2,2,0
"7622",1960.226,45,2,1,2,0
"7623",2700.5494,45,1,2,2,0
"7624",3747.3363,45,0,1,2,0
"7625",2613.0073,45,1,1,2,0
"7626",2431.9459,45,2,1,1,0
"7627",2740.9416,45,2,1,2,0
"7628",3122.5672,45,1,2,2,0
"7629",2757.9272,45,0,2,NA,0
"7630",2620.4976,45,0,1,2,0
"7631",2694.8836,45,0,2,2,0
"7632",3367.7928,45,0,2,2,0
"7633",2245.0449,45,2,1,2,0
"7634",2590.1573,45,2,2,2,0
"7635",2423.3113,45,3,1,2,0
"7636",2680.253,45,3,2,2,0
"7637",2098.5936,45,1,2,1,0
"7638",4455.2825,45,0,1,1,0
"7639",2431.9459,45,2,1,2,0
"7640",1895.9059,45,3,1,2,0
"7641",2245.7109,45,1,2,2,0
"7642",2736.1598,45,2,1,NA,0
"7643",2426.189,45,1,2,2,0
"7644",1885.8252,45,2,2,2,0
"7645",2315.7522,45,2,1,1,0
"7646",2856.7122,45,0,2,2,0
"7647",3693.0495,45,1,2,2,0
"7648",2209.2234,45,3,1,2,0
"7649",2584.4338,45,2,2,2,0
"7650",3473.9853,45,0,1,2,0
"7651",2227.0117,45,2,2,2,0
"7652",2746.7759,45,2,1,1,0
"7653",2447.3786,45,1,2,1,0
"7654",3850.8345,45,0,2,1,0
